Timecode,WinLose,WinProb,Trial,Condition,Time,Post_spikes1,Post_spikes2,Post_spikes3,Post_spikes4,Post_spikes5,Post_spikes6,Post_spikes7,Post_spikes8,Post_spikes9,Post_spikes10,Post_spikes11,Post_spikes12,Post_spikes13,Post_spikes14,Post_spikes15,Post_spikes16,Post_spikes17,Post_spikes18,Post_spikes19,Post_spikes20,Post_spikes21,Post_spikes22,Post_spikes23,Post_spikes24,Post_spikes25,Post_spikes26,Post_spikes27,Post_spikes28,Post_spikes29,Post_spikes30,Post_spikes31,Post_spikes32,Post_spikes33,Post_spikes34,Post_spikes35,Post_spikes36,Post_spikes37,Post_spikes38,Post_spikes39,Post_spikes40,Post_spikes41,Post_spikes42,Post_spikes43,Post_spikes44,Post_spikes45,Post_spikes46,Post_spikes47,Post_spikes48,Post_spikes49,Post_spikes50,Post_spikes51
163083589,1,high,3,Social,4976.91616821289,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,4,2,12,2,2,0,3,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163277708,1,high,4,Social,4982.84020996094,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,2,13,4,0,0,6,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163471825,1,high,5,Social,4988.76419067383,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,12,1,1,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163736390,1,high,6,Social,4996.83807373047,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,1,18,4,0,0,1,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163930512,1,high,7,Social,5002.76220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,2,21,1,1,0,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164124635,1,high,8,Social,5008.68637084961,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,17,1,0,1,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164318751,1,high,9,Social,5014.61032104492,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,9,3,3,0,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164512873,1,high,10,Social,5020.5344543457,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,12,0,0,0,4,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164706994,1,high,11,Social,5026.45855712891,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,2,11,4,1,0,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164901117,1,high,12,Social,5032.38272094727,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,1,11,2,1,0,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165095237,1,high,13,Social,5038.30679321289,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,13,0,2,0,3,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165289358,1,high,14,Social,5044.23089599609,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,4,15,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165483481,1,high,15,Social,5050.15505981445,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,9,0,0,0,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165677600,1,high,16,Social,5056.0791015625,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,3,4,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165871696,0,high,17,Social,5062.00244140625,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,12,1,0,0,1,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166065817,1,high,18,Social,5067.92654418945,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,16,0,1,0,1,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166259937,0,high,19,Social,5073.85061645508,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,16,1,2,0,6,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166454087,0,high,20,Social,5079.77560424805,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,18,2,1,0,1,1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166753029,1,high,21,Social,5088.89859008789,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,3,10,1,1,0,0,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166947168,1,high,22,Social,5094.8232421875,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,5,12,1,0,2,5,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167141286,1,high,23,Social,5100.74725341797,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,17,0,2,0,3,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167335387,0,high,24,Social,5106.67074584961,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,14,3,0,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167529505,1,high,25,Social,5112.59475708008,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,3,11,0,1,1,9,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167723626,0,high,26,Social,5118.51885986328,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,6,1,8,1,1,0,4,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167917773,0,high,27,Social,5124.44375610352,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,1,12,0,1,0,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168111868,1,high,28,Social,5130.36706542969,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,16,1,0,2,4,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168306015,1,high,29,Social,5136.29196166992,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,4,15,2,1,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168500138,1,high,30,Social,5142.21612548828,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,2,15,1,2,0,2,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168694252,1,high,31,Social,5148.14001464844,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,13,1,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168888352,0,high,32,Social,5154.0634765625,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,1,9,1,2,0,4,1,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169082473,1,high,33,Social,5159.9875793457,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,2,8,2,2,1,9,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169276594,0,high,34,Social,5165.91168212891,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,10,0,1,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169470715,1,high,35,Social,5171.83578491211,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,14,2,0,0,5,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169664863,1,high,36,Social,5177.76071166992,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,11,0,0,0,3,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169858985,1,high,37,Social,5183.6848449707,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,3,8,1,1,0,5,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170053105,1,high,38,Social,5189.60891723633,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,2,8,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170247224,1,high,39,Social,5195.53295898438,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,8,0,2,0,3,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170441347,1,high,40,Social,5201.45712280273,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,2,8,1,3,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170635467,1,high,41,Social,5207.38119506836,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,7,18,0,1,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170829562,0,high,42,Social,5213.30450439453,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,18,3,1,0,7,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171023707,0,high,43,Social,5219.22933959961,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,1,19,3,1,0,2,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171217804,1,high,44,Social,5225.15270996094,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,0,13,1,1,0,4,1,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171411925,0,high,45,Social,5231.07681274414,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,4,7,1,0,0,3,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204598454,1,high,46,Social,6243.84930419922,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,1,14,2,0,0,3,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204792572,1,high,47,Social,6249.77331542969,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,10,8,0,0,1,8,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204986699,1,high,48,Social,6255.69760131836,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,8,1,2,0,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205180814,1,high,49,Social,6261.62152099609,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,9,1,1,0,3,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205374937,1,high,50,Social,6267.54568481445,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,3,6,2,0,0,3,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205623665,1,high,51,Social,6275.13626098633,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,4,9,2,0,0,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205817761,0,high,52,Social,6281.05960083008,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,13,0,0,0,4,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011909,0,high,53,Social,6286.98452758789,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,7,1,0,1,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206206030,0,high,54,Social,6292.90863037109,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,5,10,0,1,0,5,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206400147,0,high,55,Social,6298.83261108398,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,8,1,0,0,3,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206594244,1,high,56,Social,6304.75598144531,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,4,9,1,1,0,10,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206788365,0,high,57,Social,6310.68008422852,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,1,9,0,1,0,3,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206982514,0,high,58,Social,6316.60504150391,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,5,6,0,1,2,1,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207176609,1,high,59,Social,6322.52835083008,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,3,11,2,3,0,7,2,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207370756,1,high,60,Social,6328.45324707031,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,9,0,3,1,2,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207564878,1,high,61,Social,6334.37738037109,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,12,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207758995,1,high,62,Social,6340.30136108398,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,7,9,2,0,1,8,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207953116,1,high,63,Social,6346.22546386719,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,8,0,0,0,5,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208147238,1,high,64,Social,6352.14959716797,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,4,11,0,1,0,2,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208341366,1,high,65,Social,6358.07391357422,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,10,10,2,2,0,3,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208625021,0,high,66,Social,6366.73037719727,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,10,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208819153,0,high,67,Social,6372.65481567383,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,11,2,0,0,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209013249,1,high,68,Social,6378.57815551758,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,13,1,3,0,0,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209207397,1,high,69,Social,6384.50308227539,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,2,10,1,2,0,5,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209401516,1,high,70,Social,6390.42712402344,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,7,3,1,6,0,1,7,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209595637,1,high,71,Social,6396.35122680664,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,5,14,1,3,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209789760,1,high,72,Social,6402.275390625,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,4,6,0,0,1,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209983878,1,high,73,Social,6408.19940185547,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,7,1,5,0,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210177999,1,high,74,Social,6414.12350463867,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,6,0,2,0,0,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210372122,1,high,75,Social,6420.04766845703,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,9,4,3,3,0,0,4,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210566243,1,high,76,Social,6425.97177124023,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,7,0,0,0,1,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210760363,1,high,77,Social,6431.89584350586,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,3,8,0,0,0,3,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210954460,0,high,78,Social,6437.81921386719,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,4,12,0,2,0,4,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211148581,1,high,79,Social,6443.74331665039,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,10,9,2,5,0,0,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211342702,0,high,80,Social,6449.66741943359,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,1,8,1,1,0,1,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211536848,0,high,81,Social,6455.59228515625,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,4,6,2,7,0,1,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211730944,1,high,82,Social,6461.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,3,7,0,2,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211925090,1,high,83,Social,6467.44049072266,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,1,8,1,2,0,7,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212119211,1,high,84,Social,6473.36459350586,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,2,6,11,3,1,0,1,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212313333,1,high,85,Social,6479.28872680664,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,6,1,1,0,3,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212507453,1,high,86,Social,6485.21279907227,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,3,1,9,2,1,0,1,3,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212701576,1,high,87,Social,6491.13696289062,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,7,11,0,0,0,6,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212895696,1,high,88,Social,6497.06103515625,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,7,1,1,0,1,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213089822,1,high,89,Social,6502.98529052734,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,9,3,3,6,1,2,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213283936,1,high,90,Social,6508.9091796875,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,7,9,3,0,0,2,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
