Timecode,WinLose,WinProb,Trial,Condition,Time,Tot_spikes1,Tot_spikes2,Tot_spikes3,Tot_spikes4,Tot_spikes5,Tot_spikes6,Tot_spikes7,Tot_spikes8,Tot_spikes9,Tot_spikes10,Tot_spikes11,Tot_spikes12,Tot_spikes13,Tot_spikes14,Tot_spikes15,Tot_spikes16,Tot_spikes17,Tot_spikes18,Tot_spikes19,Tot_spikes20,Tot_spikes21,Tot_spikes22,Tot_spikes23,Tot_spikes24,Tot_spikes25,Tot_spikes26,Tot_spikes27,Tot_spikes28,Tot_spikes29,Tot_spikes30,Tot_spikes31,Tot_spikes32,Tot_spikes33,Tot_spikes34,Tot_spikes35,Tot_spikes36,Tot_spikes37,Tot_spikes38,Tot_spikes39,Tot_spikes40,Tot_spikes41,Tot_spikes42,Tot_spikes43,Tot_spikes44,Tot_spikes45,Tot_spikes46,Tot_spikes47,Tot_spikes48,Tot_spikes49,Tot_spikes50,Tot_spikes51
217604291,1,med,9,NonSocial,6640.75595092773,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,4,3,28,3,5,0,10,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217798387,0,med,10,NonSocial,6646.67929077148,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,11,22,2,4,0,2,4,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217992533,0,med,11,NonSocial,6652.60415649414,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,21,23,1,2,0,16,2,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218186655,0,med,12,NonSocial,6658.52828979492,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,9,25,0,2,0,6,1,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218380776,0,med,13,NonSocial,6664.45239257812,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,9,22,1,4,0,15,2,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218574871,1,med,14,NonSocial,6670.3757019043,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,12,17,1,1,0,7,6,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218768992,0,med,15,NonSocial,6676.2998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,3,2,22,1,2,0,6,3,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218963115,1,med,16,NonSocial,6682.22396850586,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,3,5,22,0,2,1,14,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219157261,1,med,17,NonSocial,6688.14883422852,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,2,15,33,1,5,3,19,8,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219351380,1,med,18,NonSocial,6694.07287597656,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,3,7,19,1,1,0,3,7,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219545476,0,med,19,NonSocial,6699.99621582031,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,3,10,7,6,4,0,0,3,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219739597,1,med,20,NonSocial,6705.92031860352,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,7,10,9,0,6,0,4,3,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219996271,1,med,21,NonSocial,6713.75338745117,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,6,7,26,1,1,0,9,7,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220190362,0,med,22,NonSocial,6719.67657470703,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,8,29,4,3,0,17,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220384483,1,med,23,NonSocial,6725.60067749023,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,6,9,30,0,1,0,9,3,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220578635,1,med,24,NonSocial,6731.52572631836,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,6,11,1,3,0,8,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220772755,1,med,25,NonSocial,6737.44979858398,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,2,5,14,1,2,0,3,1,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220966873,1,med,26,NonSocial,6743.37380981445,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,9,6,19,1,1,0,3,2,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221160968,0,med,27,NonSocial,6749.29711914062,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,6,3,26,1,1,0,9,5,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221355089,1,med,28,NonSocial,6755.22122192383,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,9,20,1,4,0,6,1,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221549210,0,med,29,NonSocial,6761.14532470703,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,4,22,2,6,0,17,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221743353,0,med,30,NonSocial,6767.07009887695,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,12,19,7,6,0,3,5,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221937452,1,med,31,NonSocial,6772.99353027344,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,10,6,27,0,2,0,5,2,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222131573,0,med,32,NonSocial,6778.91763305664,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,4,30,3,3,0,11,2,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222325721,0,med,33,NonSocial,6784.84255981445,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,12,23,4,0,0,20,3,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222519814,1,med,34,NonSocial,6790.76580810547,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,6,16,0,8,2,7,10,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222713935,0,med,35,NonSocial,6796.68991088867,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,3,17,8,2,4,0,0,3,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222908082,0,med,36,NonSocial,6802.61480712891,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,6,23,1,4,0,1,3,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223102204,0,med,37,NonSocial,6808.53894042969,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,7,6,28,1,3,0,1,4,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223296299,1,med,38,NonSocial,6814.46224975586,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,8,17,0,1,0,1,9,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223490420,0,med,39,NonSocial,6820.38635253906,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,8,10,13,1,4,1,3,7,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223684542,1,med,40,NonSocial,6826.31048583984,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,3,5,31,2,3,0,10,3,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223878662,0,med,41,NonSocial,6832.23455810547,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,1,10,16,3,1,0,3,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224072784,1,med,42,NonSocial,6838.15869140625,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,4,31,0,1,0,5,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224266904,0,med,43,NonSocial,6844.08276367188,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,7,8,30,0,1,1,13,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224461026,1,med,44,NonSocial,6850.00689697266,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,4,12,17,0,3,0,4,5,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224655177,1,med,45,NonSocial,6855.9319152832,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,12,15,3,4,0,3,9,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225164090,1,high,1,NonSocial,6871.46270751953,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,7,20,1,3,0,4,1,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225358213,1,high,2,NonSocial,6877.38687133789,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,5,27,3,2,0,5,6,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225552333,1,high,3,NonSocial,6883.31094360352,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,7,8,26,1,0,0,10,5,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225746454,1,high,4,NonSocial,6889.23504638672,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,9,11,2,1,0,9,2,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225940575,1,high,5,NonSocial,6895.15914916992,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,1,9,18,1,3,6,14,4,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226235906,1,high,6,NonSocial,6904.17193603516,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,11,10,1,3,0,2,5,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226430085,0,high,7,NonSocial,6910.09780883789,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,5,21,1,2,0,5,7,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226624232,0,high,8,NonSocial,6916.02270507812,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,13,19,0,7,1,8,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226818326,1,high,9,NonSocial,6921.94598388672,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,5,11,16,0,4,0,5,4,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227012472,1,high,10,NonSocial,6927.87084960938,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,1,10,12,5,4,1,8,6,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227206573,0,high,11,NonSocial,6933.79434204102,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,7,11,3,5,0,2,3,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227400690,1,high,12,NonSocial,6939.71832275391,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,6,16,0,3,0,2,2,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227594811,0,high,13,NonSocial,6945.64242553711,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,11,12,16,0,1,0,5,6,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
