Timecode,WinLose,WinProb,Trial,Condition,Time,Tot_spikes1,Tot_spikes2,Tot_spikes3,Tot_spikes4,Tot_spikes5,Tot_spikes6,Tot_spikes7,Tot_spikes8,Tot_spikes9,Tot_spikes10,Tot_spikes11,Tot_spikes12,Tot_spikes13,Tot_spikes14,Tot_spikes15,Tot_spikes16,Tot_spikes17,Tot_spikes18,Tot_spikes19,Tot_spikes20,Tot_spikes21,Tot_spikes22,Tot_spikes23,Tot_spikes24,Tot_spikes25,Tot_spikes26,Tot_spikes27,Tot_spikes28,Tot_spikes29,Tot_spikes30,Tot_spikes31,Tot_spikes32,Tot_spikes33,Tot_spikes34,Tot_spikes35,Tot_spikes36,Tot_spikes37,Tot_spikes38,Tot_spikes39,Tot_spikes40,Tot_spikes41,Tot_spikes42,Tot_spikes43,Tot_spikes44,Tot_spikes45,Tot_spikes46,Tot_spikes47,Tot_spikes48,Tot_spikes49,Tot_spikes50,Tot_spikes51
105325111,0,low,25,NonSocial,3214.2673034668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,5,3,13,2,4,7,5
105519232,1,low,26,NonSocial,3220.19140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,3,3,0,2,1,3,8,4
105713354,0,low,27,NonSocial,3226.11553955078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,9,3,3,10,0
105907501,0,low,28,NonSocial,3232.04043579102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0,3,1,1
106101621,0,low,29,NonSocial,3237.96450805664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,1,7,1,3,1,0,14,3
106295716,1,low,30,NonSocial,3243.88781738281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,2,0,4,0,9,4,0,7,2
106489838,0,low,31,NonSocial,3249.81195068359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,0,12,10,0,5,2
106683986,0,low,32,NonSocial,3255.73687744141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,9,2,13,2,3,6,2
106878107,0,low,33,NonSocial,3261.66098022461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,4,3,9,11,4,17,6
107072203,1,low,34,NonSocial,3267.58432006836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,1,6,2,15,4,1,8,4
107266342,1,low,35,NonSocial,3273.50897216797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,3,2,10,4,3,5,4
107460443,0,low,36,NonSocial,3279.43246459961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,6,3,7,2,2,3,6
107654590,0,low,37,NonSocial,3285.35736083984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,1,1,9,4,2,9,1
107848685,1,low,38,NonSocial,3291.28067016602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,4,1,6,3,12,5,0,6,5
108042807,0,low,39,NonSocial,3297.2048034668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,1,0,8,3,14,4,1,7,7
108236954,0,low,40,NonSocial,3303.12969970703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,0,5,1,15,3,3,9,3
108431049,1,low,41,NonSocial,3309.0530090332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,2,6,7,1,3,1,14,8
108625170,0,low,42,NonSocial,3314.97711181641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,3,1,1,1,0,19,2
108819317,0,low,43,NonSocial,3320.90200805664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,2,0,4,0,1,2,0,13,4
109013437,0,low,44,NonSocial,3326.82608032227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,0,2,0,13,20,0,10,0
109207533,1,low,45,NonSocial,3332.74942016602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,1,3,1,2,14,2,7,7,6
118861194,1,med,1,NonSocial,3627.35577392578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,2,6,1,1,2,0,12,0
119055288,0,med,2,NonSocial,3633.27905273438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,6,5,7,6,2,3,0
119249409,1,med,3,NonSocial,3639.20315551758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,5,0,10,1,2,4,1
119443531,0,med,4,NonSocial,3645.12728881836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,9,5,17,1,4,5,2
119637652,1,med,5,NonSocial,3651.05139160156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,3,1,12,1,2,6,0
119893502,1,med,6,NonSocial,3658.85931396484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,3,2,7,12,0,3,3
120087601,0,med,7,NonSocial,3664.78274536133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,11,0,1,6,2,10,0
120281745,0,med,8,NonSocial,3670.70755004883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,7,2,8,9,1,10,2
120475840,1,med,9,NonSocial,3676.630859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,0,2,1,10,3,1,5,1
120669987,1,med,10,NonSocial,3682.55575561523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,3,3,8,2,0,6,4
120864113,1,med,11,NonSocial,3688.48001098633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,7,0,6,1,1,11,3
121058230,1,med,12,NonSocial,3694.40399169922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,7,0,18,13,0,8,0
121252350,1,med,13,NonSocial,3700.32806396484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,2,3,2,9,4,1,10,6
121446471,1,med,14,NonSocial,3706.25216674805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,1,1,4,2,11,7,1,4,0
121640566,0,med,15,NonSocial,3712.17547607422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,1,0,16,1,12,12,0,3,4
121834687,1,med,16,NonSocial,3718.09957885742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,3,4,6,0,13,2,2,12,1
122028809,0,med,17,NonSocial,3724.0237121582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,1,2,1,4,6,0,8,0
122222930,1,med,18,NonSocial,3729.94781494141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,7,2,5,10,2,10,5
122417076,1,med,19,NonSocial,3735.87268066406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,1,0,9,1,3,2,1,18,4
122611198,1,med,20,NonSocial,3741.79681396484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,1,5,1,1,3,0,19,0
122870026,1,med,21,NonSocial,3749.69561767578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,4,0,11,1,0,5,4
123064121,0,med,22,NonSocial,3755.61892700195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,9,2,9,5,4,13,4
123258268,0,med,23,NonSocial,3761.54382324219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,2,1,11,5,16,10,12,9,11
123452363,1,med,24,NonSocial,3767.46713256836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,1,0,14,2,16,11,4,8,5
123646511,1,med,25,NonSocial,3773.39205932617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,10,3,7,7,6,9,6
123840606,0,med,26,NonSocial,3779.31536865234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,3,2,12,2,0,5,0
124034753,0,med,27,NonSocial,3785.24026489258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,3,3,1,5,1,3,2
124228874,0,med,28,NonSocial,3791.16436767578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,1,2,9,4,4,10,0,11,1
124422995,0,med,29,NonSocial,3797.08847045898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,1,0,12,4,3,7,3
124617090,1,med,30,NonSocial,3803.01177978516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,6,0,22,6,2,10,2
124811237,1,med,31,NonSocial,3808.93667602539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,2,2,3,12,5,6,5,2
125005332,0,med,32,NonSocial,3814.85998535156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,10,3,3,6,0,11,2
125199454,1,med,33,NonSocial,3820.78411865234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,2,0,5,5,18,6,0,7,6
125393605,1,med,34,NonSocial,3826.70913696289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,5,1,12,5,4,8,3
125587696,0,med,35,NonSocial,3832.63232421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,4,0,3,11,2,6,1
125781817,1,med,36,NonSocial,3838.55642700195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,1,1,0,3,5,0,15,1
125975938,0,med,37,NonSocial,3844.48052978516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,4,0,14,2,0,13,3
126170085,0,med,38,NonSocial,3850.40542602539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,2,1,13,0,0,7,4
126364180,1,med,39,NonSocial,3856.32873535156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,2,2,15,14,0,3,0
126558301,0,med,40,NonSocial,3862.25283813477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,2,1,13,3,10,7,3,17,7
126752422,1,med,41,NonSocial,3868.17694091797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,1,2,0,12,4,0,3,2
126946569,1,med,42,NonSocial,3874.1018371582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,2,1,17,2,2,3,2
127140690,1,med,43,NonSocial,3880.02593994141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,5,1,14,7,0,5,3
127334804,1,med,44,NonSocial,3885.94982910156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,2,2,14,2,5,5,1
127528907,0,med,45,NonSocial,3891.87338256836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,5,0,7,2,2,10,1
109725216,1,high,1,NonSocial,3348.5478515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,2,0,1,2,1,9,0
109919337,1,high,2,NonSocial,3354.4719543457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,2,6,1,11,8,3,7,5
110113458,1,high,3,NonSocial,3360.39605712891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,4,1,9,3,2,6,3
110307579,1,high,4,NonSocial,3366.32015991211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,5,1,6,0,5,18,4
110501699,1,high,5,NonSocial,3372.24423217773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,1,3,1,4,4,0,13,1
110730776,1,high,6,NonSocial,3379.23510742188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,6,3,9,1,2,8,2,14,0
110924891,1,high,7,NonSocial,3385.15902709961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,1,1,4,1,6,1
111119011,1,high,8,NonSocial,3391.08309936523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,11,1,1,1,0
111313130,1,high,9,NonSocial,3397.00714111328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,1,1,12,3,17,8,8,8,9
111507252,1,high,10,NonSocial,3402.93127441406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,8,2,1,2,1,17,5
111701350,0,high,11,NonSocial,3408.85467529297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,2,7,2,13,9,9,3,6
111895469,1,high,12,NonSocial,3414.77871704102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,6,6,15,3,4,2,6
112089615,1,high,13,NonSocial,3420.70358276367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,4,0,10,1,0,7,8
